1-o	pierwszego
1-go	pierwszego
1-ego	pierwszego
1o	pierwszego
1go	pierwszego
1ego	pierwszego
2-o	drugiego
2-go	drugiego
2-ego	drugiego
2o	drugiego
2go	drugiego
2ego	drugiego
3-o	trzeciego
3-go	trzeciego
3-ego	trzeciego
3o	trzeciego
3go	trzeciego
3ego	trzeciego
4-o	czwartego
4-go	czwartego
4-ego	czwartego
4o	czwartego
4go	czwartego
4ego	czwartego
5-o	piątego
5-go	piątego
5-ego	piątego
5o	piątego
5go	piątego
5ego	piątego
6-o	szóstego
6-go	szóstego
6-ego	szóstego
6o	szóstego
6go	szóstego
6ego	szóstego
7-o	siódmego
7-go	siódmego
7-ego	siódmego
7o	siódmego
7go	siódmego
7ego	siódmego
8-o	ósmego
8-go	ósmego
8-ego	ósmego
8o	ósmego
8go	ósmego
8ego	ósmego
9-o	dziewiątego
9-go	dziewiątego
9-ego	dziewiątego
9o	dziewiątego
9go	dziewiątego
9ego	dziewiątego
